Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
0.321296296,16:06:18,251,251.671042,0.151602,0.469996,0.667659,-999,-999,1.069388,-999,-999,-999,-999,-999,-999,-999,-999,1.577334,-999,-999,1.729874,-999,-999,1.810229,1.792265,1.811633,-999,-999,-999,-999,-999,-999,-999,0.005355,0.021545,0.031779,-999,-999,0.051155,-999,-999,-999,-999,-999,-999,-999,-999,0.070245,-999,-999,0.073927,-999,-999,0.070848,0.063729,0.107712,-999,-999,-999,-999,-999,-999,-999,1.403764,0.495191,1.153209,1.544813,0.149317,-999,lev15,959,Monterey,36.59255,-121.854867,50,62.444656,2.15419,21.1,295.867067,0.165764,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,16:11:18,251,251.674514,0.151231,0.471145,0.667111,-999,-999,1.066931,-999,-999,-999,-999,-999,-999,-999,-999,1.565596,-999,-999,1.716874,-999,-999,1.78589,1.762805,1.788652,-999,-999,-999,-999,-999,-999,-999,0.000401,0.001397,0.001155,-999,-999,0.002127,-999,-999,-999,-999,-999,-999,-999,-999,0.004027,-999,-999,0.003254,-999,-999,0.004999,0.00462,0.005293,-999,-999,-999,-999,-999,-999,-999,1.392693,0.472649,1.140079,1.532638,0.113583,-999,lev15,959,Monterey,36.59255,-121.854867,50,61.475871,2.087411,21.2,295.865929,0.165764,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,16:16:18,251,251.677986,0.152353,0.472607,0.670699,-999,-999,1.073179,-999,-999,-999,-999,-999,-999,-999,-999,1.578744,-999,-999,1.73205,-999,-999,1.808261,1.78868,1.813819,-999,-999,-999,-999,-999,-999,-999,0.002164,0.007798,0.011921,-999,-999,0.020526,-999,-999,-999,-999,-999,-999,-999,-999,0.030494,-999,-999,0.032586,-999,-999,0.033654,0.035341,0.053642,-999,-999,-999,-999,-999,-999,-999,1.398213,0.487759,1.147259,1.53815,0.136345,-999,lev15,959,Monterey,36.59255,-121.854867,50,60.511094,2.025435,21.5,295.864792,0.165764,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,16:19:09,251,251.679965,0.157771,0.493482,0.70049,-999,-999,1.119379,-999,-999,-999,-999,-999,-999,-999,-999,1.639346,-999,-999,1.794056,-999,-999,1.86434,1.837396,1.795516,-999,-999,-999,-999,-999,-999,-999,0.000969,0.004648,0.007123,-999,-999,0.011137,-999,-999,-999,-999,-999,-999,-999,-999,0.014077,-999,-999,0.014992,-999,-999,0.012499,0.009922,0.026361,-999,-999,-999,-999,-999,-999,-999,1.385905,0.46172,1.131225,1.527546,0.103859,-999,lev15,959,Monterey,36.59255,-121.854867,50,59.963083,1.99208,21.7,295.864144,0.165764,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,16:28:06,251,251.686181,0.151542,0.471792,0.668194,-999,-999,1.066315,-999,-999,-999,-999,-999,-999,-999,-999,1.560121,-999,-999,1.708352,-999,-999,1.773632,1.747404,1.812613,-999,-999,-999,-999,-999,-999,-999,0.00188,0.005774,0.006495,-999,-999,0.009899,-999,-999,-999,-999,-999,-999,-999,-999,0.01074,-999,-999,0.011383,-999,-999,0.008225,0.006612,0.013678,-999,-999,-999,-999,-999,-999,-999,1.383052,0.460337,1.129909,1.523364,0.098805,-999,lev15,959,Monterey,36.59255,-121.854867,50,58.251934,1.895696,22.1,295.862108,0.165764,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,16:41:18,251,251.695347,0.135883,0.413138,0.584288,-999,-999,0.931734,-999,-999,-999,-999,-999,-999,-999,-999,1.369021,-999,-999,1.501943,-999,-999,1.567834,1.550128,1.849825,-999,-999,-999,-999,-999,-999,-999,0.001616,0.005928,0.00904,-999,-999,0.016172,-999,-999,-999,-999,-999,-999,-999,-999,0.023386,-999,-999,0.024105,-999,-999,0.022644,0.019077,0.036864,-999,-999,-999,-999,-999,-999,-999,1.391596,0.487251,1.144219,1.529965,0.134104,-999,lev15,959,Monterey,36.59255,-121.854867,50,55.758761,1.77345,22.6,295.859105,0.165764,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,16:46:18,251,251.698819,0.142598,0.441072,0.624246,-999,-999,0.995215,-999,-999,-999,-999,-999,-999,-999,-999,1.455602,-999,-999,1.593863,-999,-999,1.653277,1.628745,1.827607,-999,-999,-999,-999,-999,-999,-999,0.001051,0.002354,0.003205,-999,-999,0.003519,-999,-999,-999,-999,-999,-999,-999,-999,0.00618,-999,-999,0.005779,-999,-999,0.01156,0.012145,0.014686,-999,-999,-999,-999,-999,-999,-999,1.381148,0.456895,1.12901,1.521037,0.094924,-999,lev15,959,Monterey,36.59255,-121.854867,50,54.825119,1.732429,22.9,295.857968,0.165764,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,16:50:58,251,251.70206,0.125749,0.377618,0.533118,-999,-999,0.849206,-999,-999,-999,-999,-999,-999,-999,-999,1.248049,-999,-999,1.373185,-999,-999,1.433424,1.419642,1.866144,-999,-999,-999,-999,-999,-999,-999,0.001899,0.003216,0.005738,-999,-999,0.010523,-999,-999,-999,-999,-999,-999,-999,-999,0.017396,-999,-999,0.01754,-999,-999,0.024051,0.024547,0.023026,-999,-999,-999,-999,-999,-999,-999,1.393729,0.497454,1.150326,1.528479,0.140337,-999,lev15,959,Monterey,36.59255,-121.854867,50,53.959604,1.696447,23.3,295.856906,0.165765,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,17:06:18,251,251.712708,0.124942,0.374294,0.529791,-999,-999,0.845539,-999,-999,-999,-999,-999,-999,-999,-999,1.247221,-999,-999,1.369056,-999,-999,1.440688,1.428558,1.872755,-999,-999,-999,-999,-999,-999,-999,0.005142,0.01969,0.032597,-999,-999,0.055358,-999,-999,-999,-999,-999,-999,-999,-999,0.086896,-999,-999,0.088083,-999,-999,0.10195,0.100396,0.118897,-999,-999,-999,-999,-999,-999,-999,1.400105,0.519141,1.155039,1.538656,0.177822,-999,lev15,959,Monterey,36.59255,-121.854867,50,51.160381,1.591993,24.6,295.853418,0.165765,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,17:21:18,251,251.723125,0.122938,0.37008,0.523874,-999,-999,0.835062,-999,-999,-999,-999,-999,-999,-999,-999,1.2294,-999,-999,1.349495,-999,-999,1.414085,1.399724,1.86141,-999,-999,-999,-999,-999,-999,-999,0.004267,0.016115,0.023611,-999,-999,0.037361,-999,-999,-999,-999,-999,-999,-999,-999,0.049039,-999,-999,0.054363,-999,-999,0.044638,0.042282,0.065734,-999,-999,-999,-999,-999,-999,-999,1.395108,0.503351,1.150209,1.532924,0.153975,-999,lev15,959,Monterey,36.59255,-121.854867,50,48.498873,1.507055,25.5,295.850006,0.165765,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,17:26:18,251,251.726597,0.126032,0.38074,0.536467,-999,-999,0.853519,-999,-999,-999,-999,-999,-999,-999,-999,1.253293,-999,-999,1.37736,-999,-999,1.436719,1.422159,1.85827,-999,-999,-999,-999,-999,-999,-999,0.001584,0.007821,0.011282,-999,-999,0.018978,-999,-999,-999,-999,-999,-999,-999,-999,0.030273,-999,-999,0.031562,-999,-999,0.036474,0.034649,0.03383,-999,-999,-999,-999,-999,-999,-999,1.389347,0.490611,1.145917,1.524767,0.135375,-999,lev15,959,Monterey,36.59255,-121.854867,50,47.631242,1.481956,25.4,295.848869,0.165765,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,17:46:19,251,251.740498,0.091748,0.245305,0.339752,-999,-999,0.533048,-999,-999,-999,-999,-999,-999,-999,-999,0.795912,-999,-999,0.885235,-999,-999,0.94857,0.957368,1.940449,-999,-999,-999,-999,-999,-999,-999,0.000835,0.003183,0.00568,-999,-999,0.008457,-999,-999,-999,-999,-999,-999,-999,-999,0.010813,-999,-999,0.010321,-999,-999,0.009058,0.007316,0.006144,-999,-999,-999,-999,-999,-999,-999,1.413241,0.632974,1.210824,1.531334,0.317095,-999,lev15,959,Monterey,36.59255,-121.854867,50,44.27319,1.395066,25.1,295.844316,0.165766,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,17:51:19,251,251.74397,0.088314,0.232499,0.320161,-999,-999,0.501647,-999,-999,-999,-999,-999,-999,-999,-999,0.748136,-999,-999,0.834752,-999,-999,0.894649,0.905058,1.952963,-999,-999,-999,-999,-999,-999,-999,0.00236,0.005534,0.007781,-999,-999,0.012676,-999,-999,-999,-999,-999,-999,-999,-999,0.016975,-999,-999,0.021689,-999,-999,0.023183,0.023613,0.025668,-999,-999,-999,-999,-999,-999,-999,1.412919,0.644958,1.213937,1.526817,0.326484,-999,lev15,959,Monterey,36.59255,-121.854867,50,43.466913,1.376378,24.8,295.843178,0.165766,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,17:56:19,251,251.747442,0.087167,0.225706,0.311497,-999,-999,0.487168,-999,-999,-999,-999,-999,-999,-999,-999,0.730446,-999,-999,0.813882,-999,-999,0.879907,0.892654,1.969817,-999,-999,-999,-999,-999,-999,-999,0.000517,0.002821,0.006211,-999,-999,0.010492,-999,-999,-999,-999,-999,-999,-999,-999,0.016491,-999,-999,0.017233,-999,-999,0.020939,0.022188,0.021997,-999,-999,-999,-999,-999,-999,-999,1.418302,0.672403,1.224742,1.533513,0.372506,-999,lev15,959,Monterey,36.59255,-121.854867,50,42.675279,1.358767,24.9,295.842041,0.165766,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,18:26:19,251,251.768275,0.086664,0.224188,0.309462,-999,-999,0.482171,-999,-999,-999,-999,-999,-999,-999,-999,0.719288,-999,-999,0.797185,-999,-999,0.858673,0.867871,1.987159,-999,-999,-999,-999,-999,-999,-999,0.002136,0.007557,0.00934,-999,-999,0.012588,-999,-999,-999,-999,-999,-999,-999,-999,0.015737,-999,-999,0.01549,-999,-999,0.01319,0.010857,0.021898,-999,-999,-999,-999,-999,-999,-999,1.398583,0.639785,1.201755,1.517516,0.343625,-999,lev15,959,Monterey,36.59255,-121.854867,50,38.286552,1.272938,26.3,295.835217,0.165767,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,18:31:19,251,251.771748,0.089466,0.235441,0.325511,-999,-999,0.507454,-999,-999,-999,-999,-999,-999,-999,-999,0.752283,-999,-999,0.83223,-999,-999,0.889356,0.896119,1.976694,-999,-999,-999,-999,-999,-999,-999,0.002911,0.001632,0.004874,-999,-999,0.01131,-999,-999,-999,-999,-999,-999,-999,-999,0.022812,-999,-999,0.019808,-999,-999,0.034782,0.035962,0.049355,-999,-999,-999,-999,-999,-999,-999,1.38636,0.603906,1.182537,1.506864,0.299879,-999,lev15,959,Monterey,36.59255,-121.854867,50,37.625222,1.261557,26.7,295.83408,0.165767,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,18:41:19,251,251.778692,0.08447,0.213995,0.29327,-999,-999,0.452525,-999,-999,-999,-999,-999,-999,-999,-999,0.671539,-999,-999,0.74619,-999,-999,0.802665,0.81275,1.991861,-999,-999,-999,-999,-999,-999,-999,0.000947,0.003513,0.004235,-999,-999,0.007739,-999,-999,-999,-999,-999,-999,-999,-999,0.010999,-999,-999,0.010862,-999,-999,0.017542,0.016032,0.015664,-999,-999,-999,-999,-999,-999,-999,1.379427,0.643921,1.193553,1.490814,0.34486,-999,lev15,959,Monterey,36.59255,-121.854867,50,36.37331,1.241005,26.9,295.831805,0.165767,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,18:51:19,251,251.785637,0.083907,0.21029,0.287135,-999,-999,0.442167,-999,-999,-999,-999,-999,-999,-999,-999,0.655594,-999,-999,0.727467,-999,-999,0.783442,0.795937,2.001435,-999,-999,-999,-999,-999,-999,-999,0.001402,0.003352,0.00509,-999,-999,0.008343,-999,-999,-999,-999,-999,-999,-999,-999,0.014126,-999,-999,0.017537,-999,-999,0.021173,0.020202,0.026467,-999,-999,-999,-999,-999,-999,-999,1.373715,0.643392,1.188711,1.485667,0.361937,-999,lev15,959,Monterey,36.59255,-121.854867,50,35.224362,1.223229,26.9,295.82953,0.165767,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,19:36:19,251,251.816887,0.104264,0.289093,0.400909,-999,-999,0.625604,-999,-999,-999,-999,-999,-999,-999,-999,0.911159,-999,-999,0.994386,-999,-999,1.047089,1.040804,1.935859,-999,-999,-999,-999,-999,-999,-999,0.002408,0.007441,0.015508,-999,-999,0.026416,-999,-999,-999,-999,-999,-999,-999,-999,0.041339,-999,-999,0.039024,-999,-999,0.043327,0.041018,0.049778,-999,-999,-999,-999,-999,-999,-999,1.341766,0.501042,1.11204,1.475732,0.189426,-999,lev15,959,Monterey,36.59255,-121.854867,50,31.616246,1.173527,25.7,295.819294,0.165768,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,19:46:19,251,251.823831,0.10282,0.283524,0.393161,-999,-999,0.610457,-999,-999,-999,-999,-999,-999,-999,-999,0.88706,-999,-999,0.970176,-999,-999,1.017339,1.011225,1.933809,-999,-999,-999,-999,-999,-999,-999,0.001429,0.003786,0.004263,-999,-999,0.008245,-999,-999,-999,-999,-999,-999,-999,-999,0.013799,-999,-999,0.012495,-999,-999,0.010777,0.011486,0.008542,-999,-999,-999,-999,-999,-999,-999,1.333521,0.493147,1.110398,1.462739,0.172289,-999,lev15,959,Monterey,36.59255,-121.854867,50,31.221104,1.168604,25.9,295.817019,0.165769,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,19:51:19,251,251.827303,0.104334,0.28818,0.400272,-999,-999,0.62128,-999,-999,-999,-999,-999,-999,-999,-999,0.901495,-999,-999,0.984651,-999,-999,1.031996,1.025281,1.907628,-999,-999,-999,-999,-999,-999,-999,0.001137,0.001381,0.005848,-999,-999,0.010243,-999,-999,-999,-999,-999,-999,-999,-999,0.020449,-999,-999,0.018428,-999,-999,0.024671,0.021509,0.025108,-999,-999,-999,-999,-999,-999,-999,1.329089,0.486558,1.104252,1.459467,0.168378,-999,lev15,959,Monterey,36.59255,-121.854867,50,31.084926,1.16693,26,295.815882,0.165769,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,20:06:19,251,251.83772,0.111223,0.314453,0.438128,-999,-999,0.683874,-999,-999,-999,-999,-999,-999,-999,-999,0.995223,-999,-999,1.086911,-999,-999,1.140969,1.133508,1.893083,-999,-999,-999,-999,-999,-999,-999,0.001196,0.005846,0.007447,-999,-999,0.013289,-999,-999,-999,-999,-999,-999,-999,-999,0.016765,-999,-999,0.017405,-999,-999,0.013744,0.01039,0.015552,-999,-999,-999,-999,-999,-999,-999,1.341518,0.492042,1.111391,1.474724,0.174715,-999,lev15,959,Monterey,36.59255,-121.854867,50,30.928082,1.165016,26.5,295.81247,0.165769,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,20:16:19,251,251.844664,0.113445,0.32321,0.4504,-999,-999,0.70324,-999,-999,-999,-999,-999,-999,-999,-999,1.024897,-999,-999,1.119687,-999,-999,1.177323,1.171971,1.888046,-999,-999,-999,-999,-999,-999,-999,0.001775,0.00107,0.000947,-999,-999,0.001805,-999,-999,-999,-999,-999,-999,-999,-999,0.002396,-999,-999,0.003886,-999,-999,0.004981,0.003252,0.006801,-999,-999,-999,-999,-999,-999,-999,1.344818,0.499363,1.115677,1.477946,0.188874,-999,lev15,959,Monterey,36.59255,-121.854867,50,31.034994,1.166319,27.1,295.810195,0.165769,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,20:26:19,251,251.851609,0.116003,0.336258,0.47053,-999,-999,0.735586,-999,-999,-999,-999,-999,-999,-999,-999,1.068899,-999,-999,1.16563,-999,-999,1.218171,1.209276,1.866841,-999,-999,-999,-999,-999,-999,-999,0.000209,0.002083,0.002362,-999,-999,0.004818,-999,-999,-999,-999,-999,-999,-999,-999,0.002625,-999,-999,0.001954,-999,-999,0.003571,0.004052,0.009919,-999,-999,-999,-999,-999,-999,-999,1.339338,0.470215,1.104819,1.474689,0.153657,-999,lev15,959,Monterey,36.59255,-121.854867,50,31.309444,1.169696,27,295.80792,0.165769,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,20:31:19,251,251.855081,0.118245,0.345301,0.482803,-999,-999,0.75441,-999,-999,-999,-999,-999,-999,-999,-999,1.092963,-999,-999,1.190728,-999,-999,1.240799,1.228684,1.860901,-999,-999,-999,-999,-999,-999,-999,0.000434,0.001132,0.002726,-999,-999,0.004518,-999,-999,-999,-999,-999,-999,-999,-999,0.005841,-999,-999,0.006747,-999,-999,0.008579,0.010406,0.006018,-999,-999,-999,-999,-999,-999,-999,1.332396,0.456046,1.09543,1.468275,0.132642,-999,lev15,959,Monterey,36.59255,-121.854867,50,31.508212,1.172171,26.8,295.806783,0.16577,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,20:36:19,251,251.858553,0.117067,0.340319,0.475608,-999,-999,0.742423,-999,-999,-999,-999,-999,-999,-999,-999,1.07366,-999,-999,1.168322,-999,-999,1.215571,1.202077,1.859389,-999,-999,-999,-999,-999,-999,-999,0.000487,0.001813,0.002846,-999,-999,0.005504,-999,-999,-999,-999,-999,-999,-999,-999,0.008072,-999,-999,0.008224,-999,-999,0.007811,0.009559,0.009796,-999,-999,-999,-999,-999,-999,-999,1.326623,0.446142,1.088647,1.463176,0.12134,-999,lev15,959,Monterey,36.59255,-121.854867,50,31.747019,1.175177,26.6,295.805646,0.16577,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,20:41:19,251,251.862025,0.113879,0.32762,0.457113,-999,-999,0.714052,-999,-999,-999,-999,-999,-999,-999,-999,1.035687,-999,-999,1.129353,-999,-999,1.17993,1.17031,1.876044,-999,-999,-999,-999,-999,-999,-999,0.000719,0.002486,0.003515,-999,-999,0.0057,-999,-999,-999,-999,-999,-999,-999,-999,0.008374,-999,-999,0.009451,-999,-999,0.009045,0.011785,0.019562,-999,-999,-999,-999,-999,-999,-999,1.335007,0.46899,1.100063,1.469883,0.149356,-999,lev15,959,Monterey,36.59255,-121.854867,50,32.024953,1.178721,26.5,295.804508,0.16577,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,20:46:19,251,251.865498,0.115585,0.332982,0.464734,-999,-999,0.724863,-999,-999,-999,-999,-999,-999,-999,-999,1.0494,-999,-999,1.143771,-999,-999,1.190654,1.179607,1.861804,-999,-999,-999,-999,-999,-999,-999,0.000228,0.004676,0.00528,-999,-999,0.007567,-999,-999,-999,-999,-999,-999,-999,-999,0.010989,-999,-999,0.013858,-999,-999,0.010878,0.011159,0.015976,-999,-999,-999,-999,-999,-999,-999,1.329227,0.453812,1.094464,1.463774,0.130275,-999,lev15,959,Monterey,36.59255,-121.854867,50,32.340986,1.182811,26.4,295.803371,0.16577,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.321296296,20:56:19,251,251.872442,0.109124,0.305562,0.423181,-999,-999,0.659223,-999,-999,-999,-999,-999,-999,-999,-999,0.960287,-999,-999,1.050324,-999,-999,1.103649,1.099477,1.889758,-999,-999,-999,-999,-999,-999,-999,0.001991,0.000536,0.00087,-999,-999,0.002649,-999,-999,-999,-999,-999,-999,-999,-999,0.002467,-999,-999,0.002692,-999,-999,0.004642,0.004011,0.013412,-999,-999,-999,-999,-999,-999,-999,1.342222,0.500986,1.116704,1.473037,0.188954,-999,lev15,959,Monterey,36.59255,-121.854867,50,33.082766,1.192665,26.4,295.801096,0.16577,0.487962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
